job_id,company,job-title,date,long_url
3924039391,Adecco,Informatica Developer | Singapore [5-10 years Experience],2024-07-10,https://sg.linkedin.com/jobs/view/informatica-developer-singapore-5-10-years-experience-at-adecco-3924039391?position=10&pageNum=85&refId=nZ3BDTEYHt%2BQMgDXKME4NQ%3D%3D&trackingId=U%2FhR5xp0%2BpGgT5IJuUCMWQ%3D%3D&trk=public_jobs_jserp-result_search-card
3969857750,Randstad Singapore,Data Engineer - ETL and Power BI or Reporting,2024-07-10,https://sg.linkedin.com/jobs/view/data-engineer-etl-and-power-bi-or-reporting-at-randstad-singapore-3969857750?position=9&pageNum=42&refId=f4ogpLu0t3QNirE5U4%2Bmfg%3D%3D&trackingId=0ZRRXtNiih6AEd8W4MY1lw%3D%3D&trk=public_jobs_jserp-result_search-card
3972009292,Hyphen Partners,Big Data Engineer,2024-07-10,https://sg.linkedin.com/jobs/view/big-data-engineer-at-hyphen-partners-3972009292?position=8&pageNum=52&refId=nGBn8eIEYZa91gKVT9wLCg%3D%3D&trackingId=zfh5Dss7VQi19n9eJj3yXQ%3D%3D&trk=public_jobs_jserp-result_search-card
3968081729,Mesh Bio,Solutions Engineer,2024-07-10,https://sg.linkedin.com/jobs/view/solutions-engineer-at-mesh-bio-3968081729?position=10&pageNum=95&refId=8GINpxG4q8K4xWHP4h7tAA%3D%3D&trackingId=MPsDC8PRl4zCsKG3Gu9bOQ%3D%3D&trk=public_jobs_jserp-result_search-card
3968344888,Cognizant,Data Engineer,2024-07-10,https://sg.linkedin.com/jobs/view/data-engineer-at-cognizant-3968344888?position=6&pageNum=35&refId=OFEd0N3CVR5m5iCazil3QQ%3D%3D&trackingId=M%2FC6d3byTtKwtH4iaZ1FTg%3D%3D&trk=public_jobs_jserp-result_search-card
3970894029,Albert Bow,Quantitative Researcher,2024-07-10,https://sg.linkedin.com/jobs/view/quantitative-researcher-at-albert-bow-3970894029?position=1&pageNum=20&refId=c0rxD9HSk5MI1%2F5xAnNGmQ%3D%3D&trackingId=xGF8AbjnlC0ehzvVk%2F2nVQ%3D%3D&trk=public_jobs_jserp-result_search-card
3968013391,Asia Pacific Breweries Singapore (Part of The HEINEKEN Company),Automation & AI Lead,2024-07-10,https://sg.linkedin.com/jobs/view/automation-ai-lead-at-asia-pacific-breweries-singapore-part-of-the-heineken-company-3968013391?position=3&pageNum=32&refId=T8uflbSF1opNuOcopx%2BS8Q%3D%3D&trackingId=feUxUmNYyHXUa7fZjT67dQ%3D%3D&trk=public_jobs_jserp-result_search-card
3971870008,TikTok,"Business Insights Analyst, AI Data Service And Operations - Trust and Safety",2024-07-10,https://sg.linkedin.com/jobs/view/business-insights-analyst-ai-data-service-and-operations-trust-and-safety-at-tiktok-3971870008?position=10&pageNum=30&refId=Cv3NMwYIWeSgRxE%2BjyN8Vg%3D%3D&trackingId=oR2r7%2BKQ0zc77B0ASE6IDQ%3D%3D&trk=public_jobs_jserp-result_search-card
3968865543,Avensys Consulting,Senior Security Engineer,2024-07-10,https://sg.linkedin.com/jobs/view/senior-security-engineer-at-avensys-consulting-3968865543?position=5&pageNum=87&refId=mU1py0jHbREim%2F91A8l6gg%3D%3D&trackingId=FgH5f7MNYk2xZ7o9AGZzKA%3D%3D&trk=public_jobs_jserp-result_search-card
3968347580,Eastspring Investments,Quantitative Developer,2024-07-10,https://sg.linkedin.com/jobs/view/quantitative-developer-at-eastspring-investments-3968347580?position=8&pageNum=55&refId=ZpPegUrL0%2FOPwz2UjSiZWA%3D%3D&trackingId=Yuowof4Q061lZw0ccsTLaw%3D%3D&trk=public_jobs_jserp-result_search-card
